230	0	264600
230	132300	396900
231	0	264600
231	132300	396900
232	0	264600
232	132300	396900
233	0	264600
233	132300	396900
234	0	264600
234	132300	396900
235	0	264600
235	132300	396900
236	0	264600
236	132300	396900
237	0	264600
237	132300	396900
238	0	264600
238	132300	396900
239	0	264600
239	132300	396900
240	0	264600
240	132300	396900
241	0	264600
241	132300	396900
242	0	264600
242	132300	396900
243	0	264600
243	132300	396900
244	0	264600
244	132300	396900
245	0	264600
245	132300	396900
246	0	264600
246	132300	396900
247	0	264600
247	132300	396900
248	0	264600
248	132300	396900
249	0	264600
249	132300	396900
250	0	264600
250	132300	396900
251	0	264600
251	132300	396900
252	0	264600
252	132300	396900
253	0	264600
253	132300	396900
254	0	264600
254	132300	396900
255	0	264600
255	132300	396900
256	0	264600
256	132300	396900
257	0	264600
257	132300	396900
258	0	264600
258	132300	396900
259	0	264600
259	132300	396900
260	0	264600
260	132300	396900
261	0	264600
261	132300	396900
262	0	264600
262	132300	396900
263	0	264600
263	132300	396900
264	0	264600
264	132300	396900
265	0	264600
265	132300	396900
266	0	264600
266	132300	396900
267	0	264600
267	132300	396900
268	0	264600
268	132300	396900
269	0	264600
269	132300	396900
270	0	264600
270	132300	396900
271	0	264600
271	132300	396900
272	0	264600
272	132300	396900
273	0	264600
273	132300	396900
274	0	264600
274	132300	396900
275	0	264600
275	132300	396900
276	0	264600
276	132300	396900
277	0	264600
277	132300	396900
278	0	264600
278	132300	396900
279	0	264600
279	132300	396900
280	0	264600
280	132300	396900
281	0	264600
281	132300	396900
282	0	264600
282	132300	396900
283	0	264600
283	132300	396900
284	0	264600
284	132300	396900
285	0	264600
285	132300	396900
286	0	264600
286	132300	396900
287	0	264600
287	132300	396900
288	0	264600
288	132300	396900
289	0	264600
289	132300	396900
290	0	264600
290	132300	396900
291	0	264600
291	132300	396900
292	0	264600
292	132300	396900
293	0	264600
293	132300	396900
294	0	264600
294	132300	396900
295	0	264600
295	132300	396900
296	0	264600
296	132300	396900
297	0	264600
297	132300	396900
298	0	264600
298	132300	396900
299	0	264600
299	132300	396900
300	0	264600
300	132300	396900
301	0	264600
301	132300	396900
302	0	264600
302	132300	396900
303	0	264600
303	132300	396900
304	0	264600
304	132300	396900
305	0	264600
305	132300	396900
306	0	264600
306	132300	396900
307	0	264600
307	132300	396900
308	0	264600
308	132300	396900
309	0	264600
309	132300	396900
310	0	264600
310	132300	396900
311	0	264600
311	132300	396900
312	0	264600
312	132300	396900
313	0	264600
313	132300	396900
314	0	264600
314	132300	396900
315	0	264600
315	132300	396900
316	0	264600
316	132300	396900
317	0	264600
317	132300	396900
318	0	264600
318	132300	396900
319	0	264600
319	132300	396900
320	0	264600
320	132300	396900
321	0	264600
321	132300	396900
322	0	264600
322	132300	396900
323	0	264600
323	132300	396900
324	0	264600
324	132300	396900
325	0	264600
325	132300	396900
326	0	264600
326	132300	396900
327	0	264600
327	132300	396900
328	0	264600
328	132300	396900
329	0	264600
329	132300	396900
330	0	264600
330	132300	396900
331	0	264600
331	132300	396900
332	0	264600
332	132300	396900
333	0	264600
333	132300	396900
334	0	264600
334	132300	396900
335	0	264600
335	132300	396900
336	0	264600
336	132300	396900
337	0	264600
337	132300	396900
338	0	264600
338	132300	396900
339	0	264600
339	132300	396900
340	0	264600
340	132300	396900
341	0	264600
341	132300	396900
342	0	264600
342	132300	396900
343	0	264600
343	132300	396900
344	0	264600
344	132300	396900
345	0	264600
345	132300	396900
346	0	264600
346	132300	396900
347	0	264600
347	132300	396900
348	0	264600
348	132300	396900
349	0	264600
349	132300	396900
