1105	0	264600
1105	132300	396900
1106	0	264600
1106	132300	396900
1107	0	264600
1107	132300	396900
1108	0	264600
1108	132300	396900
1109	0	264600
1109	132300	396900
111	0	264600
111	132300	396900
1110	0	264600
1110	132300	396900
1111	0	264600
1111	132300	396900
1112	0	264600
1112	132300	396900
1113	0	264600
1113	132300	396900
1114	0	264600
1114	132300	396900
1115	0	264600
1115	132300	396900
1116	0	264600
1116	132300	396900
1117	0	264600
1117	132300	396900
1118	0	264600
1118	132300	396900
1119	0	264600
1119	132300	396900
112	0	264600
112	132300	396900
1120	0	264600
1120	132300	396900
1121	0	264600
1121	132300	396900
1122	0	264600
1122	132300	396900
1123	0	264600
1123	132300	396900
1124	0	264600
1124	132300	396900
1125	0	264600
1125	132300	396900
1126	0	264600
1126	132300	396900
1127	0	264600
1127	132300	396900
1128	0	264600
1128	132300	396900
1129	0	264600
1129	132300	396900
113	0	264600
113	132300	396900
1130	0	264600
1130	132300	396900
1131	0	264600
1131	132300	396900
1132	0	264600
1132	132300	396900
1133	0	264600
1133	132300	396900
1134	0	264600
1134	132300	396900
1135	0	264600
1135	132300	396900
1136	0	264600
1136	132300	396900
1137	0	264600
1137	132300	396900
1138	0	264600
1138	132300	396900
1139	0	264600
1139	132300	396900
114	0	264600
114	132300	396900
1140	0	264600
1140	132300	396900
1141	0	264600
1141	132300	396900
1142	0	264600
1142	132300	396900
1143	0	264600
1143	132300	396900
1144	0	264600
1144	132300	396900
1145	0	264600
1145	132300	396900
1146	0	264600
1146	132300	396900
1147	0	264600
1147	132300	396900
1148	0	264600
1148	132300	396900
1149	0	264600
1149	132300	396900
115	0	264600
115	132300	396900
1150	0	264600
1150	132300	396900
1151	0	264600
1151	132300	396900
1152	0	264600
1152	132300	396900
1153	0	264600
1153	132300	396900
1154	0	264600
1154	132300	396900
1155	0	264600
1155	132300	396900
1156	0	264600
1156	132300	396900
1157	0	264600
1157	132300	396900
1158	0	264600
1158	132300	396900
1159	0	264600
1159	132300	396900
116	0	264600
116	132300	396900
1160	0	264600
1160	132300	396900
1161	0	264600
1161	132300	396900
1162	0	264600
1162	132300	396900
1163	0	264600
1163	132300	396900
1164	0	264600
1164	132300	396900
1165	0	264600
1165	132300	396900
1166	0	264600
1166	132300	396900
1167	0	264600
1167	132300	396900
1168	0	264600
1168	132300	396900
1169	0	264600
1169	132300	396900
117	0	264600
117	132300	396900
1170	0	264600
1170	132300	396900
1171	0	264600
1171	132300	396900
1172	0	264600
1172	132300	396900
1173	0	264600
1173	132300	396900
1174	0	264600
1174	132300	396900
1175	0	264600
1175	132300	396900
1176	0	264600
1176	132300	396900
1177	0	264600
1177	132300	396900
1178	0	264600
1178	132300	396900
1179	0	264600
1179	132300	396900
118	0	264600
118	132300	396900
1180	0	264600
1180	132300	396900
1181	0	264600
1181	132300	396900
1182	0	264600
1182	132300	396900
1183	0	264600
1183	132300	396900
1184	0	264600
1184	132300	396900
1185	0	264600
1185	132300	396900
1186	0	264600
1186	132300	396900
1187	0	264600
1187	132300	396900
1188	0	264600
1188	132300	396900
1189	0	264600
1189	132300	396900
119	0	264600
119	132300	396900
1190	0	264600
1190	132300	396900
1191	0	264600
1191	132300	396900
1192	0	264600
1192	132300	396900
1193	0	264600
1193	132300	396900
1194	0	264600
1194	132300	396900
1195	0	264600
1195	132300	396900
1196	0	264600
1196	132300	396900
1197	0	264600
1197	132300	396900
1198	0	264600
1198	132300	396900
1199	0	264600
1199	132300	396900
120	0	264600
120	132300	396900
1200	0	264600
1200	132300	396900
1201	0	264600
1201	132300	396900
1202	0	264600
1202	132300	396900
1203	0	264600
1203	132300	396900
1204	0	264600
1204	132300	396900
1205	0	264600
1205	132300	396900
1206	0	264600
1206	132300	396900
1207	0	264600
1207	132300	396900
1208	0	264600
1208	132300	396900
1209	0	264600
1209	132300	396900
121	0	264600
121	132300	396900
1210	0	264600
1210	132300	396900
1211	0	264600
1211	132300	396900
1212	0	264600
1212	132300	396900
1213	0	264600
1213	132300	396900
1214	0	264600
1214	132300	396900
1215	0	264600
1215	132300	396900
1216	0	264600
1216	132300	396900
1217	0	264600
1217	132300	396900
1218	0	264600
1218	132300	396900
1219	0	264600
1219	132300	396900
122	0	264600
122	132300	396900
1220	0	264600
1220	132300	396900
1221	0	264600
1221	132300	396900
1222	0	264600
1222	132300	396900
1223	0	264600
1223	132300	396900
1224	0	264600
1224	132300	396900
1225	0	264600
1225	132300	396900
1226	0	264600
1226	132300	396900
1227	0	264600
1227	132300	396900
1228	0	264600
1228	132300	396900
1229	0	264600
1229	132300	396900
123	0	264600
123	132300	396900
1230	0	264600
1230	132300	396900
1231	0	264600
1231	132300	396900
1232	0	264600
1232	132300	396900
1233	0	264600
1233	132300	396900
1234	0	264600
1234	132300	396900
1235	0	264600
1235	132300	396900
1236	0	264600
1236	132300	396900
1237	0	264600
1237	132300	396900
1238	0	264600
1238	132300	396900
1239	0	264600
1239	132300	396900
124	0	264600
124	132300	396900
1240	0	264600
1240	132300	396900
1241	0	264600
1241	132300	396900
1242	0	264600
1242	132300	396900
1243	0	264600
1243	132300	396900
1244	0	264600
1244	132300	396900
1245	0	264600
1245	132300	396900
1246	0	264600
1246	132300	396900
1247	0	264600
1247	132300	396900
1248	0	264600
1248	132300	396900
1249	0	264600
1249	132300	396900
125	0	264600
125	132300	396900
1250	0	264600
1250	132300	396900
1251	0	264600
1251	132300	396900
1252	0	264600
1252	132300	396900
1253	0	264600
1253	132300	396900
1254	0	264600
1254	132300	396900
1255	0	264600
1255	132300	396900
1256	0	264600
1256	132300	396900
1257	0	264600
1257	132300	396900
1258	0	264600
1258	132300	396900
1259	0	264600
1259	132300	396900
126	0	264600
126	132300	396900
1260	0	264600
1260	132300	396900
1261	0	264600
1261	132300	396900
1262	0	264600
1262	132300	396900
1263	0	264600
1263	132300	396900
1264	0	264600
1264	132300	396900
1265	0	264600
1265	132300	396900
1266	0	264600
1266	132300	396900
1267	0	264600
1267	132300	396900
1268	0	264600
1268	132300	396900
1269	0	264600
1269	132300	396900
127	0	264600
127	132300	396900
1270	0	264600
1270	132300	396900
1271	0	264600
1271	132300	396900
1272	0	264600
1272	132300	396900
1273	0	264600
1273	132300	396900
1274	0	264600
1274	132300	396900
1275	0	264600
1275	132300	396900
1276	0	264600
1276	132300	396900
1277	0	264600
1277	132300	396900
1278	0	264600
1278	132300	396900
1279	0	264600
1279	132300	396900
128	0	264600
128	132300	396900
1280	0	264600
1280	132300	396900
1281	0	264600
1281	132300	396900
1282	0	264600
1282	132300	396900
1283	0	264600
1283	132300	396900
1284	0	264600
1284	132300	396900
1285	0	264600
1285	132300	396900
1286	0	264600
1286	132300	396900
1287	0	264600
1287	132300	396900
1288	0	264600
1288	132300	396900
1289	0	264600
1289	132300	396900
129	0	264600
129	132300	396900
1290	0	264600
1290	132300	396900
1291	0	264600
1291	132300	396900
1292	0	264600
1292	132300	396900
1293	0	264600
1293	132300	396900
1294	0	264600
1294	132300	396900
1295	0	264600
1295	132300	396900
1296	0	264600
1296	132300	396900
1297	0	264600
1297	132300	396900
1298	0	264600
1298	132300	396900
1299	0	264600
1299	132300	396900
130	0	264600
130	132300	396900
1300	0	264600
1300	132300	396900
1301	0	264600
1301	132300	396900
1302	0	264600
1302	132300	396900
1303	0	264600
1303	132300	396900
1304	0	264600
1304	132300	396900
1305	0	264600
1305	132300	396900
1306	0	264600
1306	132300	396900
1307	0	264600
1307	132300	396900
1308	0	264600
1308	132300	396900
1309	0	264600
1309	132300	396900
131	0	264600
131	132300	396900
1310	0	264600
1310	132300	396900
1311	0	264600
1311	132300	396900
1312	0	264600
1312	132300	396900
1313	0	264600
1313	132300	396900
1314	0	264600
1314	132300	396900
1315	0	264600
1315	132300	396900
1316	0	264600
1316	132300	396900
1317	0	264600
1317	132300	396900
1318	0	264600
1318	132300	396900
1319	0	264600
1319	132300	396900
132	0	264600
132	132300	396900
1320	0	264600
1320	132300	396900
1321	0	264600
1321	132300	396900
1322	0	264600
1322	132300	396900
1323	0	264600
1323	132300	396900
1324	0	264600
1324	132300	396900
1325	0	264600
1325	132300	396900
1326	0	264600
1326	132300	396900
1327	0	264600
1327	132300	396900
1328	0	264600
1328	132300	396900
1329	0	264600
1329	132300	396900
133	0	264600
133	132300	396900
1330	0	264600
1330	132300	396900
1331	0	264600
1331	132300	396900
1332	0	264600
1332	132300	396900
1333	0	264600
1333	132300	396900
1334	0	264600
1334	132300	396900
1335	0	264600
1335	132300	396900
1336	0	264600
1336	132300	396900
1337	0	264600
1337	132300	396900
1338	0	264600
1338	132300	396900
1339	0	264600
1339	132300	396900
134	0	264600
134	132300	396900
1340	0	264600
1340	132300	396900
1341	0	264600
1341	132300	396900
1342	0	264600
1342	132300	396900
1343	0	264600
1343	132300	396900
1344	0	264600
1344	132300	396900
1345	0	264600
1345	132300	396900
1346	0	264600
1346	132300	396900
1347	0	264600
1347	132300	396900
1348	0	264600
1348	132300	396900
1349	0	264600
1349	132300	396900
135	0	264600
135	132300	396900
1350	0	264600
1350	132300	396900
1351	0	264600
1351	132300	396900
1352	0	264600
1352	132300	396900
1353	0	264600
1353	132300	396900
1354	0	264600
1354	132300	396900
1355	0	264600
1355	132300	396900
1356	0	264600
1356	132300	396900
1357	0	264600
1357	132300	396900
1358	0	264600
1358	132300	396900
1359	0	264600
1359	132300	396900
136	0	264600
136	132300	396900
1360	0	264600
1360	132300	396900
1361	0	264600
1361	132300	396900
1362	0	264600
1362	132300	396900
1363	0	264600
1363	132300	396900
1364	0	264600
1364	132300	396900
1365	0	264600
1365	132300	396900
1366	0	264600
1366	132300	396900
1367	0	264600
1367	132300	396900
1368	0	264600
1368	132300	396900
1369	0	264600
1369	132300	396900
137	0	264600
137	132300	396900
1370	0	264600
1370	132300	396900
1371	0	264600
1371	132300	396900
1372	0	264600
1372	132300	396900
1373	0	264600
1373	132300	396900
1374	0	264600
1374	132300	396900
1375	0	264600
1375	132300	396900
1376	0	264600
1376	132300	396900
1377	0	264600
1377	132300	396900
1378	0	264600
1378	132300	396900
1379	0	264600
1379	132300	396900
138	0	264600
138	132300	396900
1380	0	264600
1380	132300	396900
1381	0	264600
1381	132300	396900
1382	0	264600
1382	132300	396900
1383	0	264600
1383	132300	396900
1384	0	264600
1384	132300	396900
1385	0	264600
1385	132300	396900
1386	0	264600
1386	132300	396900
1387	0	264600
1387	132300	396900
1388	0	264600
1388	132300	396900
1389	0	264600
1389	132300	396900
139	0	264600
139	132300	396900
1390	0	264600
1390	132300	396900
1391	0	264600
1391	132300	396900
1392	0	264600
1392	132300	396900
1393	0	264600
1393	132300	396900
1394	0	264600
1394	132300	396900
1395	0	264600
1395	132300	396900
1396	0	264600
1396	132300	396900
1397	0	264600
1397	132300	396900
1398	0	264600
1398	132300	396900
1399	0	264600
1399	132300	396900
140	0	264600
140	132300	396900
1400	0	264600
1400	132300	396900
1401	0	264600
1401	132300	396900
1402	0	264600
1402	132300	396900
1403	0	264600
1403	132300	396900
1404	0	264600
1404	132300	396900
1405	0	264600
1405	132300	396900
1406	0	264600
1406	132300	396900
1407	0	264600
1407	132300	396900
1408	0	264600
1408	132300	396900
1409	0	264600
1409	132300	396900
141	0	264600
141	132300	396900
1410	0	264600
1410	132300	396900
1411	0	264600
1411	132300	396900
1412	0	264600
1412	132300	396900
1413	0	264600
1413	132300	396900
1414	0	264600
1414	132300	396900
1415	0	264600
1415	132300	396900
1416	0	264600
1416	132300	396900
1417	0	264600
1417	132300	396900
1418	0	264600
1418	132300	396900
1419	0	264600
1419	132300	396900
142	0	264600
142	132300	396900
1420	0	264600
1420	132300	396900
1421	0	264600
1421	132300	396900
1422	0	264600
1422	132300	396900
1423	0	264600
1423	132300	396900
1424	0	264600
1424	132300	396900
1425	0	264600
1425	132300	396900
1426	0	264600
1426	132300	396900
1427	0	264600
1427	132300	396900
1428	0	264600
1428	132300	396900
1429	0	264600
1429	132300	396900
143	0	264600
143	132300	396900
1430	0	264600
1430	132300	396900
1431	0	264600
1431	132300	396900
1432	0	264600
1432	132300	396900
1433	0	264600
1433	132300	396900
1434	0	264600
1434	132300	396900
1435	0	264600
1435	132300	396900
1436	0	264600
1436	132300	396900
1437	0	264600
1437	132300	396900
1438	0	264600
1438	132300	396900
1439	0	264600
1439	132300	396900
144	0	264600
144	132300	396900
1440	0	264600
1440	132300	396900
1441	0	264600
1441	132300	396900
1442	0	264600
1442	132300	396900
1443	0	264600
1443	132300	396900
1444	0	264600
1444	132300	396900
1445	0	264600
1445	132300	396900
1446	0	264600
1446	132300	396900
1447	0	264600
1447	132300	396900
1448	0	264600
1448	132300	396900
1449	0	264600
1449	132300	396900
145	0	264600
145	132300	396900
1450	0	264600
1450	132300	396900
1451	0	264600
1451	132300	396900
1452	0	264600
1452	132300	396900
1453	0	264600
1453	132300	396900
1454	0	264600
1454	132300	396900
1455	0	264600
1455	132300	396900
1456	0	264600
1456	132300	396900
1457	0	264600
1457	132300	396900
1458	0	264600
1458	132300	396900
1459	0	264600
1459	132300	396900
146	0	264600
146	132300	396900
1460	0	264600
1460	132300	396900
1461	0	264600
1461	132300	396900
1462	0	264600
1462	132300	396900
1463	0	264600
1463	132300	396900
1464	0	264600
1464	132300	396900
1465	0	264600
1465	132300	396900
1466	0	264600
1466	132300	396900
1467	0	264600
1467	132300	396900
1468	0	264600
1468	132300	396900
1469	0	264600
1469	132300	396900
147	0	264600
147	132300	396900
1470	0	264600
1470	132300	396900
1471	0	264600
1471	132300	396900
1472	0	264600
1472	132300	396900
1473	0	264600
1473	132300	396900
1474	0	264600
1474	132300	396900
1475	0	264600
1475	132300	396900
1476	0	264600
1476	132300	396900
1477	0	264600
1477	132300	396900
1478	0	264600
1478	132300	396900
1479	0	264600
1479	132300	396900
148	0	264600
148	132300	396900
1480	0	264600
1480	132300	396900
1481	0	264600
1481	132300	396900
1482	0	264600
1482	132300	396900
1483	0	264600
1483	132300	396900
1484	0	264600
1484	132300	396900
1485	0	264600
1485	132300	396900
1486	0	264600
1486	132300	396900
1487	0	264600
1487	132300	396900
1488	0	264600
1488	132300	396900
1489	0	264600
1489	132300	396900
149	0	264600
149	132300	396900
1490	0	264600
1490	132300	396900
1491	0	264600
1491	132300	396900
1492	0	264600
1492	132300	396900
1493	0	264600
1493	132300	396900
1494	0	264600
1494	132300	396900
1495	0	264600
1495	132300	396900
1496	0	264600
1496	132300	396900
1497	0	264600
1497	132300	396900
1498	0	264600
1498	132300	396900
1499	0	264600
1499	132300	396900
150	0	264600
150	132300	396900
1500	0	264600
1500	132300	396900
1501	0	264600
1501	132300	396900
1502	0	264600
1502	132300	396900
1503	0	264600
1503	132300	396900
1504	0	264600
1504	132300	396900
1505	0	264600
1505	132300	396900
1506	0	264600
1506	132300	396900
1507	0	264600
1507	132300	396900
1508	0	264600
1508	132300	396900
1509	0	264600
1509	132300	396900
151	0	264600
151	132300	396900
1510	0	264600
1510	132300	396900
1511	0	264600
1511	132300	396900
1512	0	264600
1512	132300	396900
1513	0	264600
1513	132300	396900
1514	0	264600
1514	132300	396900
1515	0	264600
1515	132300	396900
1516	0	264600
1516	132300	396900
1517	0	264600
1517	132300	396900
1518	0	264600
1518	132300	396900
1519	0	264600
1519	132300	396900
152	0	264600
152	132300	396900
1520	0	264600
1520	132300	396900
1521	0	264600
1521	132300	396900
1522	0	264600
1522	132300	396900
1523	0	264600
1523	132300	396900
1524	0	264600
1524	132300	396900
1525	0	264600
1525	132300	396900
1526	0	264600
1526	132300	396900
1527	0	264600
1527	132300	396900
1528	0	264600
1528	132300	396900
1529	0	264600
1529	132300	396900
153	0	264600
153	132300	396900
1530	0	264600
1530	132300	396900
1531	0	264600
1531	132300	396900
1532	0	264600
1532	132300	396900
1533	0	264600
1533	132300	396900
1534	0	264600
1534	132300	396900
1535	0	264600
1535	132300	396900
1536	0	264600
1536	132300	396900
1537	0	264600
1537	132300	396900
1538	0	264600
1538	132300	396900
1539	0	264600
1539	132300	396900
154	0	264600
154	132300	396900
1540	0	264600
1540	132300	396900
1541	0	264600
1541	132300	396900
1542	0	264600
1542	132300	396900
1543	0	264600
1543	132300	396900
1544	0	264600
1544	132300	396900
1545	0	264600
1545	132300	396900
1546	0	264600
1546	132300	396900
1547	0	264600
1547	132300	396900
1548	0	264600
1548	132300	396900
1549	0	264600
1549	132300	396900
155	0	264600
155	132300	396900
1550	0	264600
1550	132300	396900
1551	0	264600
1551	132300	396900
1552	0	264600
1552	132300	396900
1553	0	264600
1553	132300	396900
1554	0	264600
1554	132300	396900
1555	0	264600
1555	132300	396900
1556	0	264600
1556	132300	396900
1557	0	264600
1557	132300	396900
1558	0	264600
1558	132300	396900
1559	0	264600
1559	132300	396900
156	0	264600
156	132300	396900
1560	0	264600
1560	132300	396900
1561	0	264600
1561	132300	396900
1562	0	264600
1562	132300	396900
1563	0	264600
1563	132300	396900
1564	0	264600
1564	132300	396900
1565	0	264600
1565	132300	396900
1566	0	264600
1566	132300	396900
1567	0	264600
1567	132300	396900
1568	0	264600
1568	132300	396900
1569	0	264600
1569	132300	396900
157	0	264600
157	132300	396900
1570	0	264600
1570	132300	396900
1571	0	264600
1571	132300	396900
1572	0	264600
1572	132300	396900
1573	0	264600
1573	132300	396900
1574	0	264600
1574	132300	396900
1575	0	264600
1575	132300	396900
1576	0	264600
1576	132300	396900
1577	0	264600
1577	132300	396900
1578	0	264600
1578	132300	396900
1579	0	264600
1579	132300	396900
158	0	264600
158	132300	396900
1580	0	264600
1580	132300	396900
1581	0	264600
1581	132300	396900
1582	0	264600
1582	132300	396900
1583	0	264600
1583	132300	396900
1584	0	264600
1584	132300	396900
1585	0	264600
1585	132300	396900
1586	0	264600
1586	132300	396900
1587	0	264600
1587	132300	396900
1588	0	264600
1588	132300	396900
1589	0	264600
1589	132300	396900
159	0	264600
159	132300	396900
1590	0	264600
1590	132300	396900
1591	0	264600
1591	132300	396900
1592	0	264600
1592	132300	396900
1593	0	264600
1593	132300	396900
1594	0	264600
1594	132300	396900
1595	0	264600
1595	132300	396900
1596	0	264600
1596	132300	396900
1597	0	264600
1597	132300	396900
1598	0	264600
1598	132300	396900
1599	0	264600
1599	132300	396900
160	0	264600
160	132300	396900
1600	0	264600
1600	132300	396900
1601	0	264600
1601	132300	396900
1602	0	264600
1602	132300	396900
1603	0	264600
1603	132300	396900
1604	0	264600
1604	132300	396900
1605	0	264600
1605	132300	396900
1606	0	264600
1606	132300	396900
1607	0	264600
1607	132300	396900
1608	0	264600
1608	132300	396900
1609	0	264600
1609	132300	396900
161	0	264600
161	132300	396900
1610	0	264600
1610	132300	396900
1611	0	264600
1611	132300	396900
1612	0	264600
1612	132300	396900
1613	0	264600
1613	132300	396900
1614	0	264600
1614	132300	396900
1615	0	264600
1615	132300	396900
1616	0	264600
1616	132300	396900
1617	0	264600
1617	132300	396900
1618	0	264600
1618	132300	396900
1619	0	264600
1619	132300	396900
162	0	264600
162	132300	396900
1620	0	264600
1620	132300	396900
1621	0	264600
1621	132300	396900
1622	0	264600
1622	132300	396900
1623	0	264600
1623	132300	396900
1624	0	264600
1624	132300	396900
1625	0	264600
1625	132300	396900
1626	0	264600
1626	132300	396900
1627	0	264600
1627	132300	396900
1628	0	264600
1628	132300	396900
1629	0	264600
1629	132300	396900
163	0	264600
163	132300	396900
1630	0	264600
1630	132300	396900
1631	0	264600
1631	132300	396900
1632	0	264600
1632	132300	396900
1633	0	264600
1633	132300	396900
1634	0	264600
1634	132300	396900
1635	0	264600
1635	132300	396900
1636	0	264600
1636	132300	396900
1637	0	264600
1637	132300	396900
1638	0	264600
1638	132300	396900
1639	0	264600
1639	132300	396900
164	0	264600
164	132300	396900
1640	0	264600
1640	132300	396900
1641	0	264600
1641	132300	396900
1642	0	264600
1642	132300	396900
1643	0	264600
1643	132300	396900
1644	0	264600
1644	132300	396900
1645	0	264600
1645	132300	396900
1646	0	264600
1646	132300	396900
1647	0	264600
1647	132300	396900
1648	0	264600
1649	0	264600
1649	132300	396900
165	0	264600
165	132300	396900
1650	0	264600
1650	132300	396900
1651	0	264600
1651	132300	396900
1652	0	264600
1652	132300	396900
1653	0	264600
1653	132300	396900
1654	0	264600
1654	132300	396900
1655	0	264600
1655	132300	396900
1656	0	264600
1656	132300	396900
1657	0	264600
1657	132300	396900
1658	0	264600
1658	132300	396900
1659	0	264600
1659	132300	396900
166	0	264600
166	132300	396900
1660	0	264600
1660	132300	396900
1661	0	264600
1661	132300	396900
1662	0	264600
1662	132300	396900
1663	0	264600
1663	132300	396900
1664	0	264600
1664	132300	396900
1665	0	264600
1665	132300	396900
1666	0	264600
1666	132300	396900
1667	0	264600
1667	132300	396900
1668	0	264600
1668	132300	396900
1669	0	264600
1669	132300	396900
167	0	264600
167	132300	396900
1670	0	264600
1670	132300	396900
1671	0	264600
1671	132300	396900
1672	0	264600
1672	132300	396900
1673	0	264600
1673	132300	396900
1674	0	264600
1674	132300	396900
1675	0	264600
1675	132300	396900
1676	0	264600
1676	132300	396900
1677	0	264600
1677	132300	396900
1678	0	264600
1678	132300	396900
1679	0	264600
1679	132300	396900
168	0	264600
168	132300	396900
1680	0	264600
1680	132300	396900
1681	0	264600
1681	132300	396900
1682	0	264600
1682	132300	396900
1683	0	264600
1683	132300	396900
1684	0	264600
1684	132300	396900
1685	0	264600
1685	132300	396900
1686	0	264600
1686	132300	396900
1687	0	264600
1687	132300	396900
1688	0	264600
1688	132300	396900
1689	0	264600
1689	132300	396900
169	0	264600
169	132300	396900
1690	0	264600
1690	132300	396900
1691	0	264600
1691	132300	396900
1692	0	264600
1692	132300	396900
1693	0	264600
1693	132300	396900
1694	0	264600
1694	132300	396900
1695	0	264600
1695	132300	396900
1696	0	264600
1696	132300	396900
1697	0	264600
1697	132300	396900
1698	0	264600
1698	132300	396900
1699	0	264600
1699	132300	396900
170	0	264600
170	132300	396900
1700	0	264600
1700	132300	396900
1701	0	264600
1701	132300	396900
1702	0	264600
1702	132300	396900
1703	0	264600
1703	132300	396900
1704	0	264600
1704	132300	396900
1705	0	264600
1705	132300	396900
1706	0	264600
1706	132300	396900
1707	0	264600
1707	132300	396900
1708	0	264600
1708	132300	396900
1709	0	264600
1709	132300	396900
171	0	264600
171	132300	396900
1710	0	264600
1710	132300	396900
1711	0	264600
1711	132300	396900
1712	0	264600
1712	132300	396900
1713	0	264600
1713	132300	396900
1714	0	264600
1714	132300	396900
1715	0	264600
1715	132300	396900
1716	0	264600
1716	132300	396900
1717	0	264600
1717	132300	396900
1718	0	264600
1718	132300	396900
1719	0	264600
1719	132300	396900
172	0	264600
172	132300	396900
1720	0	264600
1720	132300	396900
1721	0	264600
1721	132300	396900
1722	0	264600
1722	132300	396900
1723	0	264600
1723	132300	396900
1724	0	264600
1724	132300	396900
1725	0	264600
1725	132300	396900
1726	0	264600
1726	132300	396900
1727	0	264600
1727	132300	396900
1728	0	264600
1728	132300	396900
1729	0	264600
1729	132300	396900
173	0	264600
173	132300	396900
1730	0	264600
1730	132300	396900
1731	0	264600
1731	132300	396900
1732	0	264600
1732	132300	396900
1733	0	264600
1733	132300	396900
1734	0	264600
1734	132300	396900
1735	0	264600
1735	132300	396900
1736	0	264600
1736	132300	396900
1737	0	264600
1737	132300	396900
1738	0	264600
1738	132300	396900
1739	0	264600
1739	132300	396900
174	0	264600
174	132300	396900
1740	0	264600
1740	132300	396900
1741	0	264600
1741	132300	396900
1742	0	264600
1742	132300	396900
1743	0	264600
1743	132300	396900
1744	0	264600
1744	132300	396900
1745	0	264600
1745	132300	396900
1746	0	264600
1746	132300	396900
1747	0	264600
1747	132300	396900
1748	0	264600
1748	132300	396900
1749	0	264600
1749	132300	396900
175	0	264600
175	132300	396900
1750	0	264600
1750	132300	396900
1751	0	264600
1751	132300	396900
1752	0	264600
1752	132300	396900
1753	0	264600
1753	132300	396900
1754	0	264600
1754	132300	396900
1755	0	264600
1755	132300	396900
1756	0	264600
1756	132300	396900
